ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5523.1 at 2014-08-12T16:38:36. Report at Tuesday, August 12, 2014. Processed Wednesday at 2014-08-13T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Admiralty Res,ADY,.03,.022,.02,,
APA Grp stp,APA,7.64,7.47,7.58,,
Ardent Res,AWO,.017,.015,.015,,
Argo Invest,ARG,8.05,7.90,7.89,,
Asaleo Care,AHY,1.925,1.80,1.81,,
ASG Grp,ASZ,.56,.54,.50,,
Audio Pixels,AKP,6.75,6.40,6.50,,
Aust Enhanced unt,AYF,6.59,6.50,6.53,,
Aust United Invest,AUI,8.72,8.65,8.68,,
AusTex Oil,AOK,.275,.25,.26,,
Bendigo & Adelaide Bk cap. note,BENHB,81.90,80.00,79.99,,
  pref,BENPD,109.80,109.75,109.30,,
Cabcharge Aust,CAB,4.915,4.65,4.66,,
Caltex Aust,CTX,25.13,24.90,24.91,,
  notesep37,CTXHA,109.50,108.85,108.85,,
Carbine Res,CRB,.05,.039,.037,,
Centrepoint Alliance,CAF,.46,.435,.42,,
Collection House,CLH,2.07,2.06,1.99,,
Corporate Travel,CTD,6.89,6.79,6.82,,
Diversified United Inv,DUI,3.77,3.72,3.75,,
Domino's Pizza,DMP,23.58,21.34,22.98,,
Folkestone Edu unt,FET,1.885,1.79,1.79,,
G8 Education,GEM,5.20,4.94,5.01,,
Greenland Min & Energy opt jun16,GGGOA,.03,.026,.02,,
Hastings High Yld unt,HHY,.15,.145,.145,,
HFA Hldgs,HFA,1.72,1.65,1.45,,
iShares MSCI Bric cdi,IBK,43.55,42.89,43.38,,
iShares MSCI Em Mkt cdi,IEM,48.15,47.77,48.00,,
K2 Energy,KTE,.021,.02,.016,,
Kogi Iron opt may17,KFEO,.012,.009,.008,,
Lifestyle Communities,LIC,1.89,1.80,1.65,,
Oakton,OKN,1.89,1.43,1.495,,
Spark Infrastructure forus,SKI,1.95,1.915,1.937,,
Transurban Grp stp,TCL,7.90,7.845,7.89,,
Treasury Grp,TRG,11.15,10.95,10.00,,
WAM Active,WAA,1.42,1.37,1.335,,
Xanadu Mines,XAM,.14,.085,.089,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acacia Coal,AJC,.004,.005,.005,,
AJ Lucas Grp,AJL,.67,.69,.69,,
Azonto Petroleum,APY,.012,.014,.017,,
Bougainville Copper,BOC,.39,.395,.41,,
Champion Iron,CIA,.26,.28,.30,,
Chrysalis Res,CYS,.01,.011,.011,,
Condor Blanco Min,CDB,.003,.009,.009,,
Core Exploration opt oct14,CXOO,.003,.005,.005,,
Genetic Tech,GTG,.027,.029,.031,,
Guildford Coal,GUF,.049,.05,.054,,
Gulf Min Corp,GMC,.001,.002,.002,,
JB Hi-Fi,JBH,17.38,18.84,18.18,,
Macq Telecom Grp,MAQ,5.22,5.30,5.30,,
Octagonal Res,ORS,.027,.031,.034,,
PM Capital Asian opt may16,PAFO,.04,.046,.046,,
Redcliffe Res,RCF,.006,.007,.009,,
Tigers Realm Coal,TIG,.13,.135,.145,,
Traffic Tech,TTI,.053,.055,.055,,
Vector Res,VEC,.005,.007,.007,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
