Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4939.5 at 16:36 5/1/2010  Report at 19:05 Tuesday 5/1/2010. Processed 20:32 Tuesday 5/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
MAP Grp forus,MAP,3.12,3.04,3.04,,,,,,,,
Mesoblast Ltd,MSB,1.55,1.4,1.49,,,,,,,,
Mooter Media Ltd,MMZ,0.011,0.01,0.01,,,,,,,,
Mount Gibson Iron,MGX,1.75,1.66,1.74,,,,,,,,
Murchison Metals,MMX,2.94,2.53,2.53,,,,,,,,
Navigator Res opt nov11,NAVO,0.049,0.043,0.047,,,,,,,,
NKWE Platinum com,NKP,0.57,0.51,0.565,,,,,,,,
NRW Hldgs Ltd,NWH,2.1,2,2,,,,,,,,
Orica Ltd,ORI,26.77,26.14,26.14,,,,,,,,
Origin Energy,ORG,17.33,16.84,16.84,,,,,,,,
PanAust Ltd,PNA,0.605,0.57,0.6,,,,,,,,
Perilya Ltd,PEM,0.71,0.7,0.7,,,,,,,,
Perseus Min Ltd,PRU,1.89,1.8,1.8,,,,,,,,
Powerlan Ltd,PWR,0.099,0.095,0.095,,,,,,,,
REA Grp,REA,9.89,9.7,9.7,,,,,,,,
Regis Reources,RRL,0.715,0.685,0.685,,,,,,,,
  opt jan14,RRLO,0.385,0.35,0.35,,,,,,,,
Rio Tinto Ltd,RIO,76.35,74.95,74.95,,,,,,,,
Riversdale Min,RIV,7.46,7.3,7.3,,,,,,,,
Sirtex Medical,SRX,8.05,7.75,7.75,,,,,,,,
Sky Net fpo nz,SKT,4.07,3.98,4.05,,,,,,,,
Skywest Airlines cdi 1:1,SXR,0.305,0.28,0.29,,,,,,,,
Souls Private Equity,SOE,0.12,0.11,0.11,,,,,,,,
Southerncross Gold opt nov10,SXGO,0.017,0.016,0.016,,,,,,,,
Strike Energy Ltd,STX,0.325,0.27,0.28,,,,,,,,
Summit Res,SMM,2.29,2.24,2.24,,,,,,,,
Tower Ltd fpo nz,TWR,1.69,1.625,1.625,,,,,,,,
Trafford Res,TRF,1.21,0.8,0.8,,,,,,,,
TTA Hldgs Ltd,TTA,0.08,0.072,0.072,,,,,,,,
TVN Corp Ltd,TVN,0.013,0.01,0.011,,,,,,,,
WAM Active Ltd,WAA,1.07,1.01,1.03,,,,,,,,
Webjet Ltd,WEB,2.22,2,2,,,,,,,,
Wesfarmers Ltd,WES,32.16,31.5,31.5,,,,,,,,
  part prot,WESN,32.2,31.5,31.5,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Biopharmica Ltd opt may10,BPHO,0.005,0.011,0.011,,,,,,,,
Brumby Res opt jan10,BMYO,0.002,0.003,0.003,,,,,,,,
Elementos Ltd,ELT,0.23,0.25,0.24,,,,,,,,
Kathmandu Hldgs,KMD,1.515,1.615,1.6,,,,,,,,
Magellan Fin Grp opt jun11,MFGOB,0.05,0.105,0.105,,,,,,,,
Meridian Min opt feb11,MIIO,0.005,0.015,0.015,,,,,,,,
Myer Hldgs Ltd,MYR,3.59,3.63,3.63,,,,,,,,
Victory West Moly,VWM,0.115,0.135,0.12,,,,,,,,
