ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4369.9 at 2011-08-31T16:42:29. Report at Wednesday, August 31, 2011. Processed Thursday at 2011-09-01T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
ALE Prop Grp 7.265un11,LEPHB,105.60,105.30,104.70,,
AMCB Fund No 5,AKY,99.71,99.53,99.33,,
ARB Corp,ARP,8.68,8.47,7.72,,
Azimuth Res,AZH,.415,.39,.30,,
Bassari Res opt nov12,BSROA,.018,.011,-,,
Canyon Res,CAY,.70,.55,.345,,
Generator Income gennote2,GINHA,98.00,97.60,97.10,,
Kalgoorlie Min opt may14,KMCO,.024,.02,.015,,
Macq Fortress frn aug35,MFNHA,.433,.43,.301,,
Macquarie Winton ord unt,MWG,1.45,1.445,1.404,,
Perseus Min,PRU,3.67,3.49,3.36,,
Qube Logistics def,QUBDA,1.48,1.47,-,,
Resolute Min,RSG,1.63,1.525,1.415,,
  12% cn12,RSGG,1.60,1.50,1.40,,
  opt dec11,RSGO,1.03,.89,.81,,
RHG,RHG,.55,.545,.53,,
Ventnor Res,VRX,.50,.23,.23,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ALE Prop Grp frn3mth14,LEPHC,97.50,99.10,101.00,,
Alesco Corp,ALS,1.62,1.785,2.585,,
Argentina Min opt mar15,AVKO,.041,.046,.05,,
Asian Masters Fund,AUF,.90,.93,.99,,
Aussie Q Res,AQR,.215,.22,.27,,
Aust Minerals &  Min opt oct11,AKAO,.001,.003,.003,,
Austofix Grp,AYX,.325,.58,.58,,
Cash Convert,CCV,.395,.47,.725,,
Centrepoint Alliance,CAF,.50,.70,.83,,
Clarius Grp,CND,.50,.51,.58,,
CordLife,CBB,.051,.08,.072,,
Forte Cons,FRC,.15,.18,.166,,
Global Res Corp,GRM,.009,.01,.013,,
Goodman Fielder,GFF,.675,.69,.89,,
Gullewa,GUL,.05,.10,.115,,
Ipernica,IPR,.057,.06,.07,,
Ivanhoe Aust,IVA,1.58,1.735,2.27,,
Laconia Res,LCR,.04,.045,.046,,
Multiplex European unt,MUE,.13,.165,.16,,
My ATM Hldgs,MYA,.016,.019,.02,,
Progen Pharma,PGL,.21,.25,.235,,
Ram Resources opt mar12,RMRO,.001,.003,.003,,
Savcor Grp,SAV,.021,.032,.031,,
Silverstone Res,SSZ,.18,.19,-,,
Sthn Cross Elect Engnr,SXE,.74,.75,.825,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
