ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4990.9 at 2011-02-21T16:38:03. Report at Monday, February 21, 2011. Processed Tuesday at 2011-02-22T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Acclaim Explore ctg,AEXCD,.004,.003,.003,,
Aditya Birla,ABY,1.47,1.285,1.37,,
African Energy Res cdi,AFR,1.045,.73,.785,,
Alamar Res,ALG,.52,.47,.49,,
Anatolia Min Dev cdi,AQG,9.10,8.30,-,,
Argosy Minerals cdi,AGY,.28,.175,.23,,
Ascent Pharmahealth,APH,.39,.385,.38,,
Ashburton Min,ATN,.043,.04,.041,,
Aurium Res,AGU,.097,.092,.063,,
  opt sep12,AGUOA,.062,.05,.026,,
Australand Assets assets,AAZPB,93.87,93.09,93.24,,
BetaShares ASX Fin etf unt,QFN,8.51,8.48,8.10,,
Bionomics,BNO,.41,.40,.40,,
Blackwood Corp,BWD,.34,.28,.29,,
Botswana Metals opt jun13,BMLO,.06,-,-,,
Brain Resource,BRC,.37,.295,.25,,
Caltex Aust,CTX,15.33,14.39,15.09,,
CBD Energy,CBD,.175,.13,.115,,
CBio,CBZ,.51,.41,.375,,
Centro Retail stp,CER,.345,.31,.275,,
Cerro Res,CJO,.27,.24,.185,,
Challenger FSG,CGF,5.21,4.87,4.90,,
Chalmers,CHR,3.10,3.05,3.00,,
Charter Hall Ret REIT unt,CQR,3.33,3.17,3.12,,
Clime Capital,CAM,1.055,1.05,1.03,,
Clime Invest,CIW,.49,.45,.465,,
Cobar Cons Res,CCU,.93,.755,.71,,
Contango Microcap,CTN,1.395,1.35,1.32,,
Cove Res,CVE,.41,.30,.23,,
  opt jan14,CVEO,.20,.081,.04,,
Credit Corp Grp,CCP,5.20,4.64,4.50,,
Data#3,DTL,15.20,14.30,12.55,,
Dourado Res opt nov14,DUOO,.065,.061,.06,,
Energy Ventures,EVE,.29,.245,.25,,
ETFS Metals etfs ag,ETPMAG,33.92,29.94,31.04,,
  etfs pd,ETPMPD,83.68,81.95,83.03,,
Ethane Pipeline stp,EPX,1.525,1.43,1.40,,
Fairfax Media pref,FXJPB,100.92,100.60,99.40,,
Focus Minerals,FML,.071,.058,.057,,
GB Energy opt jul11,GBXOA,.013,.011,.007,,
GBST Hldgs,GBT,1.07,1.05,1.06,,
Greenvale Min,GRV,.165,.15,.11,,
Gulf Industrials,GLF,.086,.051,.063,,
  opt mar13,GLFOB,.036,.02,.026,,
Hampton Hill Min,HHM,.49,.40,.35,,
ING Real Est Com stp,ILF,.115,.105,.092,,
Inventis,IVT,.12,.036,.036,,
iShares Russell 2000 cdi,IRU,84.14,80.67,81.76,,
Lion Energy,LIO,.052,.044,.039,,
Little World Beverages,LWB,4.00,3.50,3.55,,
MACA,MLD,2.96,2.89,2.20,,
Mesbon China Nylon,MES,.235,.23,.21,,
Mineral Res,MIN,13.63,13.14,12.84,,
Monto Minerals,MOO,.024,.018,.019,,
Mortgage Choice,MOC,1.49,1.40,1.41,,
Newland Res,NRL,.062,.057,.054,,
NIB Hldgs,NHF,1.45,1.315,1.30,,
North Aust Diamonds def,NADDA,.65,-,-,,
Norwest Energy optjun12d,NWEO,.02,-,-,,
Papillon Res,PIR,.99,.85,.69,,
  opt dec12,PIROA,.74,.60,.47,,
Pegasus Metals,PUN,.395,.31,.305,,
Perilya,PEM,.70,.63,.63,,
Phoenix Gold opt nov14,PXGOA,.057,.053,.055,,
PMI Gold cdi,PVM,.74,.59,.72,,
QR National,QRN,3.18,3.02,2.85,,
Radar Iron,RAD,.44,.435,.31,,
RUN Corp,RNC,.125,.105,.115,,
Scandinavian Res,SCR,.60,.55,.50,,
  opt oct11,SCRO,.29,.25,.20,,
Service Stream,SSM,.79,.67,.69,,
Seven Grp Hldgs,SVW,9.44,9.15,9.31,,
Shaw River Res,SRR,.29,.205,.23,,
Signature Metals,SBL,.046,.038,.035,,
Silver Mines,SVL,.375,.25,.275,,
  opt may11,SVLO,.24,.125,.155,,
Sovereign Metals,SVM,.65,.508,.483,,
Speewah Metals,SPM,.55,.415,.445,,
Sth Boulder Mines,STB,4.85,4.15,4.20,,
Stuart Petroleum,STU,1.04,.70,.78,,
Sultan Corp,SSC,.02,.015,.016,,
Village Roadshow,VRL,3.43,3.28,3.05,,
Vita Life Sciences,VSC,.30,.29,.285,,
Vital Metals,VML,.19,.125,.135,,
Waratah Gold,WGO,1.65,1.18,.86,,
Western Areas,WSA,7.06,6.62,6.80,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aurora Minerals,ARM,.275,.295,.31,,
Clean TeQ Hldgs,CLQ,.055,.061,.062,,
Connxion Ventures,CXN,.017,.022,.024,,
CSG,CSV,1.12,1.33,1.305,,
CSR def,CSRDA,3.50,-,-,,
ECO Quest,ECQ,.06,.067,.071,,
Heemskirk Cons,HSK,.17,.19,.21,,
Korvest,KOV,4.15,4.45,4.45,,
Kula Gold,KGD,1.62,1.66,1.69,,
Magma Metals,MMW,.33,.375,.50,,
MaxiTRANS Ind,MXI,.24,.255,.25,,
My ATM Hldgs,MYA,.16,.18,.195,,
Shenhua Int'l,SHU,.425,.44,.455,,
The Reject Shop,TRS,12.67,13.54,12.72,,
Unity Min,UML,.16,.175,.175,,
VMoto,VMT,.048,.05,.056,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
