ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5078.0 at 2013-08-28T16:55:06. Report at Wednesday, August 28, 2013. Processed Thursday at 2013-08-29T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Allied Healthcare,AHZ,.10,.08,.058,,
Ansell,ANN,19.97,19.96,19.42,,
Austock Grp,ACK,.255,.24,.20,,
BC Iron,BCI,4.38,3.98,3.83,,
Carnegie Wave Energy,CWE,.08,.057,.04,,
Emerchants,EML,.42,.37,.39,,
ETFS Brent Crude Oil,ETPOIL,80.63,75.08,71.74,,
ETFS Physical Palladium,ETPMPD,82.19,80.07,80.37,,
Galaxy Res opt dec14,GXYO,.033,-,-,,
Greencap,GCG,.078,.058,.061,,
Hansen Tech,HSN,1.175,1.13,.965,,
Hills Hldgs,HIL,1.795,1.645,1.315,,
Macquarie Radio,MRN,.985,.74,.68,,
MAX Trust unt,MXQ,.40,.395,.39,,
NAOS Emerging Opp,NCC,1.10,1.08,1.09,,
PMP,PMP,.345,.31,.295,,
Primero Min cdi,PPM,6.50,5.93,5.38,,
RCR Tomlinson,RCR,3.20,2.95,2.42,,
RedHill Education,RDH,.70,.52,.43,,
Reece Aust,REH,25.20,25.10,23.80,,
Royal Wolf Hldgs,RWH,3.35,3.30,2.82,,
Santana Minerals,SMI,.145,.105,.105,,
Senetas Corp,SEN,.022,.012,.012,,
Seymour White,SWL,1.49,1.35,1.25,,
Sky Network TV,SKT,4.93,4.78,4.78,,
Treasury Grp,TRG,8.46,8.03,8.39,,
Tribune Res,TBR,2.00,1.92,1.99,,
Virtus Health,VRT,7.49,7.24,7.46,,
WDS,WDS,.785,.60,.48,,
Yowie Grp opt dec15,YOWO,.052,.043,.042,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Boadicea Res opt mar14,BOAO,.08,.14,.12,,
Boart Longyear,BLY,.42,.54,.465,,
Conto Res,CNO,.049,.05,.075,,
Deep Yellow,DYL,.027,.028,.033,,
Emeco Hldgs,EHL,.165,.182,.22,,
Fleetwood Corp,FWD,3.08,3.28,3.56,,
Hot Rock,HRL,.006,.007,.008,,
Minera Gold,MIZ,.006,.007,.007,,
Navarre Minerals,NML,.031,.034,.045,,
Optiscan Imaging,OIL,.063,.068,.066,,
Paladin Energy,PDN,.55,.58,.86,,
Perpetual Res,PEC,.155,.185,.18,,
Potash Min,POK,.105,.115,.12,,
Range Res,RRS,.038,.039,.04,,
Royalco Res,RCO,.345,.375,.37,,
Sihayo Gold,SIH,.044,.05,.053,,
Sth Boulder Mines,STB,.185,.19,.20,,
VDM Grp,VMG,.007,.017,.012,,
Wide Bay Aust,WBB,4.92,5.10,4.99,,
Z Energy,ZNZ,3.15,3.215,-,,
Zimplats Hldgs,ZIM,5.00,7.80,8.50,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
