ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4459.4 at 2012-05-04T16:45:04. Report at Friday, May 4, 2012. Processed Saturday at 2012-05-05T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Ainsworth Game Tech,AGI,1.99,1.80,1.80,,
Amcom Telco,AMM,1.15,1.11,1.14,,
Archer Explore,AXE,.45,.415,.415,,
Chapmans,CHP,.026,.02,.02,,
Colonial Hldgs frn mar37,CNGHA,100.60,100.20,100.30,,
CTI Logistics,CLX,1.70,1.55,1.55,,
Curnamona Energy,CUY,.21,.14,.145,,
Fleetwood Corp,FWD,13.46,13.29,13.31,,
InvoCare,IVC,8.60,8.34,8.42,,
iShares Glb Cons cdi,IXI,69.76,69.16,69.40,,
ITL,ITD,.19,.18,.18,,
Kina Pet,KPL,.41,.395,.40,,
Malagasy Min,MGY,.145,.093,.12,,
Monax Min,MOX,.099,.06,.071,,
My Net Fone,MNF,.49,.45,.45,,
NewSat,NWT,.88,.70,.725,,
Pacific Energy,PEA,.525,.50,.50,,
Russell Aust Semi Bnd etf unt,RSM,20.55,20.42,20.42,,
Silver City Min opt dec14,SCIO,.025,.022,.024,,
Syrah Res,SYR,1.42,1.195,1.34,,
Talga Gold,TLG,.77,.47,.52,,
Telstra Corp,TLS,3.62,3.56,3.56,,
Treasury Wine Estates,TWE,4.68,4.45,4.52,,
Trinity Grp stp,TCQ,.29,.27,.28,,
Vngd Aust Govt Bond etf unt,VGB,50.49,-,50.10,,
XRF Scientific,XRF,.29,.265,.265,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A'asian Resources,ARH,.135,.155,.145,,
Adeffective opt jun14,ABNO,.002,.003,.003,,
Aditya Birla,ABY,.63,.65,.65,,
Alacer Gold cdi,AQG,6.95,7.83,7.76,,
Ambassador Oil Gas opt oct13,AQOO,.04,-,-,,
Argent Minerals,ARD,.095,.12,.10,,
Armour Energy,AJQ,.38,.39,.39,,
  opt aug14,AJQO,.09,.10,.10,,
Aspire Min,AKM,.23,.28,.28,,
Avexa,AVX,.026,.031,.028,,
Avonlea Minerals,AVZ,.039,.042,.042,,
Bannerman Res,BMN,.19,.195,.195,,
Botswana Metals,BML,.03,.031,.031,,
Bullabulling Gold,BAB,.24,.25,.25,,
Burleson Energy,BUR,.024,.025,.025,,
CBD Energy,CBD,.049,.055,.053,,
Corazon Min,CZN,.055,.074,.074,,
  opt apr13,CZNO,.014,.02,.02,,
Coventry Res,CVY,.096,.10,.10,,
Credit Suisse PL100 unt,CSW,.945,.98,.975,,
Digga Aust Mining Fd etf unt,DGA,3.10,3.15,3.15,,
Drummond Gold,DGO,.01,.012,.011,,
Dyesol,DYE,.16,.175,.175,,
Eden Energy,EDE,.018,.023,.022,,
Elemental Min,ELM,.88,1.03,.92,,
Focus Minerals,FML,.044,.047,.047,,
GBM Gold,GBM,.013,.016,.016,,
Genetic Tech,GTG,.086,.088,.088,,
Global Res Corp opt aug13,GRMO,.001,.003,.003,,
Golden Cross Res,GCR,.006,.008,.007,,
GR Engineering,GNG,1.27,1.41,1.35,,
Horseshoe Metals opt jun12,HORO,.04,.075,.075,,
IDT Aust,IDT,.21,.27,.27,,
IRESS Market Tech,IRE,6.11,6.60,6.50,,
JB Hi-Fi,JBH,9.34,9.96,9.63,,
Jetset Travelworld,JET,.395,.50,.45,,
Lemur Resources,LMR,.13,.14,.14,,
Linc Energy,LNC,1.01,1.11,1.03,,
Manas Resources,MSR,.12,.14,.13,,
Minemakers,MAK,.205,.22,.22,,
Mungana Gold,MUX,.35,.46,.40,,
OBJ opt jun13,OBJO,.012,.015,.015,,
Ord River Res,ORD,.021,.024,.024,,
Panax Geothermal,PAX,.01,.011,.011,,
Panoramic Res,PAN,.985,1.06,1.035,,
Pepinnini Minerals,PNN,.058,.065,.064,,
Potash Min,POK,.42,.50,.50,,
Predictive Descovery,PDI,.115,.13,.13,,
Ramelius Res,RMS,.53,.755,.755,,
RCG Corp,RCG,.33,.34,.34,,
Resource & Invest,RNI,.29,.32,.31,,
Sthn Cross Gold,SXG,.045,.052,.052,,
ST George Min opt nov14,SGQO,.008,.01,.01,,
Stanmore Coal,SMR,.63,.69,.69,,
Strickland Resources,STK,.15,.19,.19,,
Talent2 International,TWO,.325,.38,.38,,
Tribune Res,TBR,1.10,1.15,1.15,,
Wasabi Energy,WAS,.017,.02,.02,,
Whitehaven Coal def x azt,WHCN,5.00,5.15,5.15,,
Whitestar Res,WSR,.04,.045,.043,,
Xanadu Mines,XAM,.26,.275,.27,,
Zambezi Res cdi,ZRL,.007,.009,.009,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
