ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4696.4 at 2010-10-21T16:39:06. Report at Thursday, October 21, 2010. Processed Friday at 2010-10-22T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Altera Res,AEA,.43,.35,.42,,
  opt feb12,AEAO,.20,.13,.13,,
AMMTEC,AEC,4.12,4.02,4.01,,
Artemis Res rts 21oct,ARVR,.027,.023,-,,
Athena Res,AHN,.20,.12,.13,,
  opt apr12,AHNOA,.09,.05,.035,,
Atlantic,ATI,1.85,.04,.04,,
  opt dec11,ATIO,1.55,.032,.032,,
Ausdrill,ASL,2.40,2.30,2.24,,
Ausgold,AUC,.45,.405,.39,,
Aust Vintage,AVG,.425,.40,.40,,
Aviva Corp,AVA,.18,.145,.115,,
Bandanna Energy,BND,1.43,1.15,.84,,
Beadell Resources,BDR,.53,.51,.42,,
Bendigo & Adelaide pref,BENPB,94.50,93.60,93.50,,
Campbell Brothers,CPB,34.89,33.99,33.85,,
Centaurus Metals,CTM,.10,.082,.087,,
Chesser Res,CHZ,1.03,.88,.685,,
Cleveland Min Ltd,CDG,.45,.065,.065,,
Coal FE Resources,CES,.17,.08,.09,,
Consolidated Tin Min,CSD,.185,.15,.071,,
CVC,CVC,.975,.95,.86,,
Echo Res,EAR,.12,.075,.047,,
Eleckra Mines,EKM,.195,.165,.13,,
  opt jun11,EKMO,.125,.09,.065,,
Finbar Grp,FRI,1.495,1.32,1.28,,
Forge Res Ltd,FRG,.805,.53,.50,,
  opt jul14,FRGO,.50,.31,.25,,
Gemstar Diamonds,GEM,.82,.78,.725,,
Global Prop,GPB,3.85,2.72,2.40,,
Golden Rim Res rts 25oct,GMRR,.065,.028,-,,
Goodman Plus Tr stepup pf,GMPPA,78.00,76.90,74.90,,
Graincorp,GNC,7.93,7.59,7.84,,
Great Western Exp,GTE,.54,.425,.335,,
  opt jun12,GTEO,.31,.22,.098,,
Greenland Min & Energy,GGG,1.095,.62,.65,,
  opt jun11,GGGO,.82,.405,.44,,
Gunns forests,GNSPA,81.50,76.00,76.99,,
Icon Res,III,.195,.15,.14,,
Iluka Res,ILU,6.99,6.96,6.40,,
Industrial Min,IDM,.20,.18,.17,,
Jabiru Metals,JML,.57,.555,.46,,
Jacka Res Ltd,JKA,.27,.225,.26,,
Jupiter Mines,JMS,.425,.365,.28,,
Little World Beverages,LWB,3.20,2.85,2.87,,
Ludowici,LDW,3.60,3.50,3.50,,
Lynas Corp,LYC,1.76,1.755,1.395,,
Medic Vision,MVH,.10,.091,.091,,
Monadelphous Grp,MND,17.42,16.61,16.47,,
Navigator Res,NAV,.28,.215,.245,,
Northern Uranium,NTU,.495,.35,.36,,
  opt sep12,NTUOA,.25,.16,.14,,
  opt mar12,NTUOB,.30,.19,.20,,
Octanex rts08novd,OXXR,.078,-,-,,
Overland Res,OVR,.315,.13,.098,,
Pacific Ore opt sep12,PSFO,.088,.076,.068,,
Peninsula Minerals opt dec15,PENOC,.03,.029,-,,
Prime Infr Grp stp,PIH,4.91,4.67,4.70,,
PrimeAg Aust,PAG,1.41,1.39,1.405,,
Reedy Lagoon Corp,RLC,.17,.09,.069,,
Rox Resources,RXL,.054,.045,.046,,
  opt jun11,RXLO,.012,.009,.009,,
  opt jul11,RXLOA,.038,.028,.028,,
Saunders Intl,SND,.58,.57,.52,,
Sierra Min,SRM,.295,.23,.25,,
  opt dec10,SRMO,.085,.05,.065,,
Skycity Invest aces,SKAG,100.16,100.00,100.00,,
Sth Boulder Mines,STB,1.05,.91,.90,,
Summit Res,SMM,3.00,2.80,2.68,,
Sundance Energy,SEA,.43,.39,.395,,
Tandou,TAN,.42,.385,.335,,
Tawana Res,TAW,.045,.039,.04,,
UGL,UGL,15.50,15.49,15.17,,
Uramet Min,URM,.10,.08,.054,,
Watpac,WTP,1.70,1.685,1.55,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adavale Resources,ADD,.015,.02,.02,,
Challenger Infra stp,CIF,1.145,1.165,1.205,,
Challenger Winetr unt,CWT,.14,.15,.15,,
Chameleon Min,CHM,.011,.022,.017,,
Golden Gate Pet,GGP,.014,.017,.019,,
  opt aug12,GGPO,.004,.006,.007,,
IDT Aust,IDT,.50,.53,.57,,
iSOFT Group,ISF,.088,.105,.125,,
Lincoln Min,LML,.17,.205,.18,,
Macquarie Grp,MQG,33.01,33.46,33.75,,
Metroland Aust,MTD,.03,.035,.035,,
Minbos Res Ltd,MNB,.19,-,-,,
Mirvac Industrial unt,MIX,.016,.018,.02,,
Oceania Capital,OCP,1.28,1.30,1.35,,
Rocklands Rich,RCI,.145,.155,.18,,
Virax Hldgs cn dec11,VHLG,.07,.10,.10,,
Xiaoxiao Education,XXL,.06,.07,.072,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
