ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5399.5 at 2015-01-12T16:42:06. Report at Monday, January 12, 2015. Processed Tuesday at 2015-01-13T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Admiralty Res,ADY,.035,.032,.032,,
Alexium Int'l,AJX,.715,.69,.56,,
Aust Agriculture,AAC,1.61,1.56,1.535,,
Cochlear,COH,81.36,80.39,79.46,,
Collaborate Corp opt apr17,CL8O,.01,.007,.006,,
Elders,ELD,2.75,2.65,2.65,,
Elemental Min opt jan16,ELMO,.05,.045,.045,,
Infratil,IFZ,2.65,2.60,2.007,,
IPH,IPH,3.85,3.75,3.51,,
Monteray Mining,MRY,.031,.029,.023,,
Mutiny Gold,MYG,.06,.053,.044,,
Newcrest Min,NCM,12.66,12.23,11.18,,
Nufarm,NUF,5.15,5.06,4.83,,
Paragon Care,PGC,.445,.42,.38,,
Pro Medicus,PME,1.22,1.20,1.135,,
Ramelius Res opt aug15,RMSO,.032,.016,.009,,
Regional Express,REX,1.08,1.075,1.07,,
Spark Infrastructure forus,SKI,2.16,2.15,2.145,,
Toll Hldgs,TOL,6.17,6.09,6.02,,
Tower,TWR,2.17,2.15,2.10,,
Whitefield,WHF,4.35,4.34,4.29,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Armour Energy,AJQ,.042,.043,.048,,
Ausenco,AAX,.375,.40,.39,,
Austin Explore,AKK,.04,.043,.045,,
Balamara Res,BMB,.033,.038,.038,,
BetaShares Crude Oil etf unt,OOO,25.33,25.90,28.70,,
Circadian Tech opt nov18,CIRO,.026,.03,.04,,
DTI Grp,DTI,.305,.315,.31,,
ETFS Brent Crude Oil,ETPOIL,38.14,40.70,44.70,,
Icon Energy,ICN,.09,.094,.097,,
Indo Mines,IDO,.014,.015,.015,,
LBT Innovations,LBT,.05,.10,.10,,
Navarre Minerals,NML,.018,.021,.025,,
Probiotec,PBP,.235,.24,.24,,
Rubicor Grp,RUB,.036,.037,.037,,
Suda,SUD,.038,.048,.05,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
