ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5426.8 at 2014-06-04T16:17:06. Report at Wednesday, June 4, 2014. Processed Thursday at 2014-06-05T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
360 Cap Indust Fund ord unt,TIX,2.27,2.25,2.25,,
ALE Prop Grp stp,LEP,3.04,2.95,2.95,,
ANZ Banking Grp cap note2,ANZPE,103.09,102.84,102.999,,
APA Grp stp,APA,7.10,7.03,7.03,,
Arena REIT unt,ARF,1.295,1.195,1.195,,
Australand Prop stp,ALZ,4.61,4.31,4.32,,
Australand Assets assets,AAZPB,100.55,100.50,100.50,,
AWE,AWE,1.82,1.805,1.805,,
Dart Energy,DTE,.18,.175,.175,,
Desane Grp Hldgs,DGH,.775,.73,.73,,
DEXUS Prop Grp stp,DXS,1.165,1.15,1.15,,
Federation Cntres stp,FDC,2.57,2.54,2.54,,
Fifth Element Res,FTH,.60,.32,.32,,
Healthscope Notes 10.25% cn,HLNGA,107.95,107.90,107.90,,
iShares MSCI Taiwan cdi,ITW,16.65,16.38,16.38,,
Joyce Corp,JYC,.53,.51,.52,,
Liquefied Natural,LNG,1.465,1.14,1.14,,
Mirvac Grp stp,MGR,1.855,1.81,1.81,,
Market Vectors Prop etf unt,MVA,16.11,15.93,15.93,,
NIB Hldgs,NHF,3.21,3.19,3.19,,
Objective Corp,OCL,1.195,1.16,1.16,,
Origin Energy frn dec71,ORGHA,104.90,104.60,104.60,,
Papillon Res,PIR,1.60,1.425,1.425,,
Qld Bauxite,QBL,.038,.018,.018,,
Rubik Financial,RFL,.565,.515,.54,,
SPDR Prop Fund etf unt,SLF,10.01,9.97,9.97,,
SPDRWrldexAuHdgd etf unt,WXHG,18.02,17.89,17.89,,
Triton Minerals,TON,.42,.145,.145,,
Western Mining opt jun14,WMNOA,.03,.015,.015,,
Whitestar Res,WSR,.029,.016,.016,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Acorn Capital Invest,ACQ,.88,.89,.89,,
Acrux,ACR,.76,.855,.855,,
Adacel Tech,ADA,.23,.25,.25,,
Alchemy Resources,ALY,.018,.02,.02,,
Alliance Aviation,AQZ,1.06,1.12,1.12,,
Aphrodite Gold,AQQ,.015,.021,.016,,
Atlas Iron,AGO,.66,.682,.682,,
Attila Res opt jun14,AYAO,.086,.09,.09,,
Buderim Ginger rts 11jun,BUGR,.01,.02,.02,,
Canyon Res,CAY,.035,.04,.04,,
Centaurus Metals,CTM,.093,.095,.095,,
Coppermoly,COY,.014,.016,.016,,
Desert Mines & Metals,DSN,.01,.011,.011,,
Fantastic Hldgs,FAN,1.44,1.575,1.575,,
FlexiGroup,FXL,3.30,3.38,3.32,,
Genesis Energy,GNE,1.61,1.655,1.655,,
Grandbridge,GBA,.032,.06,.06,,
Hawkley Oil & Gas,HOG,.013,.014,.014,,
Hawthorn Res,HAW,.021,.025,.025,,
Intra Energy,IEC,.035,.04,.04,,
Investigator Res,IVR,.033,.036,.036,,
Kidman Res,KDR,.058,.062,.062,,
Kupang Res,KPR,.023,.029,.029,,
Lachlan Star,LSA,.081,.12,.12,,
Latin Res,LRS,.035,.036,.036,,
Malabar Coal,MBC,.14,.18,.18,,
Mastermyne Grp,MYE,.42,.45,.44,,
Maverick Drilling,MAD,.195,.21,.21,,
Mermaid Marine,MRM,1.945,2.02,2.02,,
Mesoblast,MSB,4.53,4.75,4.62,,
New Hope Corp,NHC,2.83,2.89,2.89,,
Optiscan Imaging,OIL,.03,.035,.035,,
Orpheus Energy,OEG,.023,.03,.03,,
Paladin Energy,PDN,.357,.385,.38,,
Paradigm Metals,PDM,.002,.003,.003,,
Paragon Care,PGC,.225,.25,.235,,
Phoenix Copper,PNX,.01,.016,.012,,
Regis Res,RRL,1.36,1.435,1.435,,
Resource Generation,RES,.11,.12,.12,,
Sunbird Energy,SNY,.175,.18,.18,,
Super Retail Grp,SUL,8.58,8.995,8.91,,
Tellus Res,TLU,.05,.06,.059,,
Unity Min,UML,.01,.012,.012,,
Virax Hldgs,VHL,.006,.007,.007,,
Western Desert Res,WDR,.21,.31,.30,,
World Titanium Res,WTR,.05,.056,.056,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
